date_new,block,plot,species,LDMC,water.content,LFM,weeding,community
2020-07-16,3,103,Eriophyllum confertiflorum,0.870000000000001,0.9100000000000001,104.59770114942519,weed,plant
2020-05-11,4,110,Eriophyllum confertiflorum,0.09999999999999787,0.39000000000000057,390.00000000000887,weed,plant
2020-05-11,4,114,Eriophyllum confertiflorum,0.120000000000001,0.4400000000000013,366.6666666666647,control,plant
2020-05-11,4,126,Eriophyllum confertiflorum,0.08999999999999986,0.3200000000000003,355.55555555555645,dozer,plant
2022-06-01,1,2,Eriophyllum confertiflorum,1.0800000000000018,2.1099999999999994,195.37037037036998,dozer,plant
2022-03-08,1,2,Eriophyllum confertiflorum,0.48999999999999844,1.4200000000000017,289.7959183673482,dozer,plant
2022-06-01,1,7,Eriophyllum confertiflorum,0.8000000000000007,1.3299999999999983,166.24999999999963,control,plant
2022-06-01,1,9,Eriophyllum confertiflorum,1.7399999999999984,2.3299999999999983,133.9080459770115,dozer,plant
2022-03-08,1,9,Eriophyllum confertiflorum,1.0500000000000007,2.8000000000000007,266.6666666666666,dozer,plant
2022-06-01,1,20,Eriophyllum confertiflorum,1.3000000000000007,2.4200000000000017,186.1538461538462,weed,plant
2022-03-08,1,20,Eriophyllum confertiflorum,0.8300000000000018,2.460000000000001,296.38554216867414,weed,plant
2022-06-01,1,27,Eriophyllum confertiflorum,0.9699999999999989,1.8099999999999987,186.59793814433,dozer,plant
2022-03-08,1,27,Eriophyllum confertiflorum,0.8500000000000014,2.8000000000000007,329.41176470588186,dozer,plant
2022-03-08,1,29,Eriophyllum confertiflorum,0.6899999999999977,1.9399999999999977,281.15942028985563,weed,plant
2022-01-11,2,38,Eriophyllum confertiflorum,0.6500000000000021,2.5,384.61538461538333,dozer,plant
2021-05-07,2,38,Eriophyllum confertiflorum,0.3299999999999983,1.129999999999999,342.4242424242439,dozer,plant
2021-06-25,2,38,Eriophyllum confertiflorum,0.6700000000000017,0.7199999999999989,107.46268656716373,dozer,plant
2022-06-23,2,38,Eriophyllum confertiflorum,1.3000000000000007,2.1800000000000033,167.69230769230785,dozer,plant
2022-04-08,2,38,Eriophyllum confertiflorum,0.6099999999999994,1.9800000000000004,324.5901639344266,dozer,plant
2021-03-27,2,38,Eriophyllum confertiflorum,0.4200000000000017,2.1900000000000013,521.4285714285696,dozer,plant
2021-05-07,2,40,Eriophyllum confertiflorum,0.33000000000000185,0.6799999999999997,206.0606060606048,control,plant
2022-01-11,2,40,Eriophyllum confertiflorum,0.7399999999999984,2.3299999999999983,314.8648648648653,control,plant
2021-06-25,2,40,Eriophyllum confertiflorum,0.3999999999999986,0.41999999999999815,104.99999999999991,control,plant
2022-06-23,2,40,Eriophyllum confertiflorum,1.7300000000000004,2.4700000000000024,142.77456647398853,control,plant
2021-03-27,2,40,Eriophyllum confertiflorum,0.33000000000000185,1.6799999999999997,509.09090909090617,control,plant
2022-04-08,2,40,Eriophyllum confertiflorum,0.6600000000000001,2.099999999999998,318.1818181818178,control,plant
2021-05-07,2,44,Eriophyllum confertiflorum,0.5199999999999996,1.4200000000000017,273.0769230769236,weed,plant
2021-03-27,2,44,Eriophyllum confertiflorum,0.5300000000000011,2.3900000000000006,450.9433962264143,weed,plant
2021-11-16,2,44,Eriophyllum confertiflorum,0.14000000000000057,0.7999999999999972,571.4285714285671,weed,plant
2021-06-25,2,44,Eriophyllum confertiflorum,1.1099999999999994,1.2300000000000004,110.8108108108109,weed,plant
2021-03-27,2,47,Eriophyllum confertiflorum,0.5300000000000011,2.129999999999999,401.8867924528291,weed,plant
2022-06-23,2,47,Eriophyllum confertiflorum,1.3800000000000026,1.8100000000000023,131.15942028985498,weed,plant
2022-04-08,2,47,Eriophyllum confertiflorum,0.46999999999999886,1.2199999999999989,259.5744680851068,weed,plant
2022-01-11,2,47,Eriophyllum confertiflorum,1.0700000000000003,3.8000000000000007,355.1401869158878,weed,plant
2022-06-23,2,49,Eriophyllum confertiflorum,1.8200000000000003,1.990000000000002,109.34065934065944,weed,plant
2021-11-16,2,49,Eriophyllum confertiflorum,0.28999999999999915,0.8399999999999999,289.6551724137939,weed,plant
2021-05-07,2,49,Eriophyllum confertiflorum,0.35999999999999943,0.9100000000000001,252.77777777777823,weed,plant
2021-06-25,2,49,Eriophyllum confertiflorum,0.7800000000000011,0.8900000000000006,114.102564102564,weed,plant
2022-04-08,2,49,Eriophyllum confertiflorum,0.5400000000000027,1.7200000000000024,318.51851851851734,weed,plant
2022-01-12,2,49,Eriophyllum confertiflorum,0.9100000000000001,2.7900000000000027,306.5934065934068,weed,plant
2021-03-27,2,49,Eriophyllum confertiflorum,0.7899999999999991,3.84,486.07594936708915,weed,plant
2021-06-25,2,54,Eriophyllum confertiflorum,0.8500000000000014,0.9200000000000017,108.23529411764707,weed,plant
2022-01-12,2,54,Eriophyllum confertiflorum,0.40000000000000213,1.4600000000000009,364.99999999999824,weed,plant
2021-03-27,2,54,Eriophyllum confertiflorum,0.6600000000000001,3.1999999999999993,484.8484848484846,weed,plant
2021-03-27,2,56,Eriophyllum confertiflorum,0.5399999999999991,2.16,400.0000000000006,dozer,plant
2022-04-08,2,56,Eriophyllum confertiflorum,0.5299999999999976,1.379999999999999,260.377358490567,dozer,plant
2022-01-11,2,56,Eriophyllum confertiflorum,0.629999999999999,2.2399999999999984,355.5555555555558,dozer,plant
2021-06-25,2,56,Eriophyllum confertiflorum,0.7399999999999984,0.7899999999999991,106.75675675675687,dozer,plant
2021-05-07,2,56,Eriophyllum confertiflorum,0.33999999999999986,1.0199999999999996,300,dozer,plant
2022-06-23,2,56,Eriophyllum confertiflorum,2.0199999999999996,2.0599999999999987,101.98019801980193,dozer,plant
2022-04-08,2,61,Eriophyllum confertiflorum,0.7000000000000011,2.070000000000002,295.71428571428555,dozer,plant
2021-06-25,2,61,Eriophyllum confertiflorum,0.8900000000000006,1.0800000000000018,121.34831460674171,dozer,plant
2021-03-27,2,61,Eriophyllum confertiflorum,0.7600000000000016,3.41,448.68421052631487,dozer,plant
2022-06-23,2,61,Eriophyllum confertiflorum,1.8699999999999974,2.59,138.5026737967916,dozer,plant
2022-01-12,2,61,Eriophyllum confertiflorum,0.8800000000000026,2.650000000000002,301.136363636363,dozer,plant
2021-05-07,2,63,Eriophyllum confertiflorum,0.25,0.6400000000000006,256.0000000000002,control,plant
2021-03-27,2,63,Eriophyllum confertiflorum,0.39000000000000057,1.6999999999999993,435.89743589743506,control,plant
2021-03-27,2,66,Eriophyllum confertiflorum,0.75,3.539999999999999,471.9999999999999,control,plant
2022-01-11,2,66,Eriophyllum confertiflorum,0.7699999999999996,3.080000000000002,400.00000000000045,control,plant
2022-06-23,2,66,Eriophyllum confertiflorum,2.5199999999999996,3.780000000000001,150.00000000000006,control,plant
2021-06-25,2,66,Eriophyllum confertiflorum,0.629999999999999,0.6600000000000001,104.76190476190494,control,plant
2022-04-08,2,66,Eriophyllum confertiflorum,0.6000000000000014,2.1000000000000014,349.99999999999943,control,plant
2022-01-12,2,67,Eriophyllum confertiflorum,0.9199999999999982,2.8299999999999983,307.60869565217433,dozer,plant
2021-03-27,2,67,Eriophyllum confertiflorum,0.4200000000000017,2.120000000000001,504.761904761903,dozer,plant
2021-03-01,3,73,Eriophyllum confertiflorum,0.33000000000000185,1.4299999999999997,433.3333333333308,control,plant
2021-07-07,3,73,Eriophyllum confertiflorum,0.5200000000000031,0.5100000000000016,98.07692307692278,control,plant
2021-07-07,3,74,Eriophyllum confertiflorum,0.8299999999999983,0.9600000000000009,115.66265060240998,weed,plant
2021-03-01,3,74,Eriophyllum confertiflorum,0.5400000000000027,2.4800000000000004,459.259259259257,weed,plant
2021-04-14,3,74,Eriophyllum confertiflorum,0.35999999999999943,1.4199999999999982,394.44444444444457,weed,plant
2021-03-01,3,77,Eriophyllum confertiflorum,0.28999999999999915,1.3900000000000006,479.3103448275878,dozer,plant
2021-07-07,3,77,Eriophyllum confertiflorum,0.4499999999999993,0.46999999999999886,104.44444444444436,dozer,plant
2021-04-14,3,77,Eriophyllum confertiflorum,0.34999999999999787,1.4699999999999989,420.0000000000022,dozer,plant
2021-04-14,3,86,Eriophyllum confertiflorum,0.34999999999999787,1.2300000000000004,351.42857142857366,dozer,plant
2021-07-07,3,86,Eriophyllum confertiflorum,0.6300000000000026,0.6400000000000006,101.58730158730127,dozer,plant
2021-03-01,3,86,Eriophyllum confertiflorum,0.5599999999999987,2.0599999999999987,367.85714285714346,dozer,plant
2022-02-09,3,86,Eriophyllum confertiflorum,0.610000000000003,2.030000000000001,332.78688524590024,dozer,plant
2021-06-02,3,86,Eriophyllum confertiflorum,0.9399999999999977,1.7699999999999996,188.29787234042595,dozer,plant
2021-03-01,3,87,Eriophyllum confertiflorum,0.2699999999999996,1.4299999999999997,529.6296296296304,dozer,plant
2021-04-14,3,87,Eriophyllum confertiflorum,0.3099999999999987,1.25,403.2258064516146,dozer,plant
2022-02-09,3,87,Eriophyllum confertiflorum,0.2900000000000027,1.3300000000000018,458.6206896551688,dozer,plant
2022-05-04,3,87,Eriophyllum confertiflorum,0.6899999999999977,1.8599999999999994,269.56521739130517,dozer,plant
2021-04-14,3,88,Eriophyllum confertiflorum,0.5,2.1099999999999994,421.9999999999999,dozer,plant
2021-03-01,3,88,Eriophyllum confertiflorum,0.5,2.0500000000000007,410.0000000000001,dozer,plant
2021-07-07,3,88,Eriophyllum confertiflorum,0.740000000000002,1.620000000000001,218.91891891891845,dozer,plant
2022-05-04,3,88,Eriophyllum confertiflorum,1.379999999999999,3.629999999999999,263.0434782608697,dozer,plant
2021-06-02,3,88,Eriophyllum confertiflorum,0.5599999999999987,1.5599999999999987,278.57142857142895,dozer,plant
2022-02-09,3,88,Eriophyllum confertiflorum,0.9100000000000001,3.25,357.14285714285705,dozer,plant
2022-05-04,3,91,Eriophyllum confertiflorum,0.6799999999999997,2.1000000000000014,308.82352941176504,control,plant
2021-07-07,3,91,Eriophyllum confertiflorum,0.6899999999999977,0.7100000000000009,102.89855072463814,control,plant
2021-03-01,3,91,Eriophyllum confertiflorum,0.5300000000000011,2.4800000000000004,467.9245283018859,control,plant
2022-02-09,3,91,Eriophyllum confertiflorum,0.620000000000001,2.289999999999999,369.3548387096767,control,plant
2021-07-07,3,92,Eriophyllum confertiflorum,0.509999999999998,0.5399999999999991,105.88235294117672,control,plant
2021-03-01,3,92,Eriophyllum confertiflorum,0.40000000000000213,1.870000000000001,467.4999999999978,control,plant
2021-04-14,3,92,Eriophyllum confertiflorum,0.3500000000000014,1.240000000000002,354.2857142857134,control,plant
2022-05-04,3,93,Eriophyllum confertiflorum,0.6099999999999994,1.9200000000000017,314.7540983606563,weed,plant
2021-12-08,3,93,Eriophyllum confertiflorum,0.3099999999999987,1.0799999999999983,348.38709677419445,weed,plant
2021-06-02,3,93,Eriophyllum confertiflorum,0.4499999999999993,0.8699999999999974,193.33333333333306,weed,plant
2021-04-14,3,93,Eriophyllum confertiflorum,0.5299999999999976,2.0799999999999983,392.4528301886807,weed,plant
2021-07-07,3,93,Eriophyllum confertiflorum,0.7600000000000016,0.7699999999999996,101.31578947368394,weed,plant
2022-02-09,3,93,Eriophyllum confertiflorum,0.3200000000000003,1.2100000000000009,378.1249999999999,weed,plant
2021-03-01,3,93,Eriophyllum confertiflorum,0.7100000000000009,3.4899999999999984,491.5492957746471,weed,plant
2021-06-02,3,94,Eriophyllum confertiflorum,0.5799999999999983,0.7099999999999973,122.41379310344817,control,plant
2021-04-14,3,94,Eriophyllum confertiflorum,0.379999999999999,1.2100000000000009,318.42105263158,control,plant
2021-06-02,3,94,Eriophyllum confertiflorum,0.620000000000001,0.879999999999999,141.93548387096735,control,plant
2021-03-01,3,94,Eriophyllum confertiflorum,0.4700000000000024,1.8800000000000026,399.99999999999847,control,plant
2021-06-02,3,96,Eriophyllum confertiflorum,0.3200000000000003,0.6799999999999997,212.49999999999974,weed,plant
2022-05-04,3,96,Eriophyllum confertiflorum,0.5700000000000003,1.1699999999999982,205.26315789473642,weed,plant
2021-12-08,3,96,Eriophyllum confertiflorum,0.22000000000000242,0.7000000000000028,318.18181818181597,weed,plant
2022-02-09,3,96,Eriophyllum confertiflorum,0.370000000000001,1.1799999999999997,318.918918918918,weed,plant
2021-07-07,3,96,Eriophyllum confertiflorum,0.5700000000000003,0.5700000000000003,100,weed,plant
2021-04-14,3,96,Eriophyllum confertiflorum,0.379999999999999,1.5399999999999991,405.2631578947377,weed,plant
2021-03-01,3,96,Eriophyllum confertiflorum,0.4800000000000004,2.030000000000001,422.9166666666665,weed,plant
2020-04-20,1,1,Lupinus bicolor,0.04100000000000037,0.010000000000001563,24.390243902442617,weed,seed
2020-05-01,1,3,Lupinus bicolor,0.10000000000000142,0.4499999999999993,449.9999999999929,weed,seed
2020-04-20,1,5,Lupinus bicolor,0.1670000000000016,0.35400000000000276,211.97604790419126,dozer,seed
2020-04-20,1,8,Lupinus bicolor,0.036000000000001364,0.23600000000000065,655.5555555555326,control,seed
2020-05-01,1,10,Lupinus bicolor,0.07000000000000028,0.33000000000000185,471.4285714285721,weed,seed
2020-05-01,1,16,Lupinus bicolor,0.09999999999999787,0.4499999999999993,450.00000000000887,dozer,seed
2020-05-01,1,17,Lupinus bicolor,0.09000000000000341,0.39000000000000057,433.33333333331757,control,seed
2020-06-29,1,17,Lupinus bicolor,0.3500000000000014,0.370000000000001,105.71428571428557,control,seed
2020-05-01,1,19,Lupinus bicolor,0.08000000000000185,0.379999999999999,474.99999999998784,control,seed
2020-06-29,1,22,Lupinus bicolor,0.41000000000000014,0.4499999999999993,109.75609756097539,dozer,seed
2020-06-29,1,28,Lupinus bicolor,0.23999999999999844,0.28999999999999915,120.83333333333377,weed,seed
2020-05-29,2,39,Lupinus bicolor,0.05999999999999872,0.240000000000002,400.0000000000118,dozer,seed
2020-05-29,2,41,Lupinus bicolor,0.08999999999999986,0.33999999999999986,377.7777777777782,dozer,seed
2020-04-24,2,46,Lupinus bicolor,0.08999999999999986,0.4569999999999972,507.77777777777544,control,seed
2020-05-29,2,50,Lupinus bicolor,0.10999999999999943,0.45000000000000284,409.0909090909138,weed,seed
2020-04-24,2,52,Lupinus bicolor,0.060000000000002274,0.3200000000000003,533.3333333333136,weed,seed
2020-05-29,2,59,Lupinus bicolor,0.060000000000002274,0.18000000000000327,299.9999999999941,weed,seed
2020-04-24,2,70,Lupinus bicolor,0.05999999999999872,0.3739999999999988,623.3333333333446,dozer,seed
2020-05-22,3,83,Lupinus bicolor,0.11999999999999744,0.48999999999999844,408.33333333334076,dozer,seed
2020-06-12,3,83,Lupinus bicolor,0.05000000000000071,0.2699999999999996,539.9999999999915,dozer,seed
2020-05-22,3,84,Lupinus bicolor,0.07000000000000028,0.2900000000000027,414.28571428571644,weed,seed
2020-06-12,3,84,Lupinus bicolor,0.07000000000000028,0.2700000000000031,385.7142857142886,weed,seed
2020-06-12,3,85,Lupinus bicolor,0.03999999999999915,0.2099999999999973,525.0000000000044,weed,seed
2020-04-24,3,101,Lupinus bicolor,0.05000000000000071,0.3200000000000003,639.9999999999915,control,seed
2020-04-24,3,102,Lupinus bicolor,0.00999999999999801,0.06499999999999773,650.0000000001066,weed,seed
2020-04-24,3,105,Lupinus bicolor,0.0799999999999983,0.39699999999999847,496.25000000000864,dozer,seed
2020-05-11,4,109,Lupinus bicolor,0.09999999999999787,0.6099999999999994,610.0000000000124,dozer,seed
2020-05-11,4,115,Lupinus bicolor,0.09999999999999787,0.48999999999999844,490.0000000000089,weed,seed
2020-05-11,4,123,Lupinus bicolor,0.05000000000000071,0.21000000000000085,419.99999999999574,control,seed
2021-05-12,1,1,Lupinus bicolor,0.3100000000000023,1.0700000000000003,345.1612903225782,weed,seed
2021-06-25,1,1,Lupinus bicolor,0.5400000000000027,0.5400000000000027,100,weed,seed
2022-03-09,1,3,Lupinus bicolor,0.16000000000000014,0.5199999999999996,324.9999999999995,weed,seed
2021-05-12,1,3,Lupinus bicolor,0.3200000000000003,1.1099999999999994,346.8749999999995,weed,seed
2021-05-12,1,10,Lupinus bicolor,0.21999999999999886,0.8200000000000003,372.7272727272748,weed,seed
2021-06-25,1,10,Lupinus bicolor,0.5,0.6999999999999993,139.99999999999986,weed,seed
2021-05-12,1,28,Lupinus bicolor,0.379999999999999,1.3300000000000018,350.0000000000014,weed,seed
2022-03-09,1,28,Lupinus bicolor,0.22000000000000242,0.8100000000000023,368.1818181818152,weed,seed
2021-05-27,2,50,Lupinus bicolor,0.19000000000000128,0.5800000000000018,305.26315789473574,weed,seed
2021-05-27,2,52,Lupinus bicolor,0.2799999999999976,1.129999999999999,403.5714285714317,weed,seed
2022-04-06,2,52,Lupinus bicolor,0.1700000000000017,0.740000000000002,435.2941176470556,weed,seed
2021-05-27,2,59,Lupinus bicolor,0.3099999999999987,0.8099999999999987,261.2903225806458,weed,seed
2021-04-07,3,85,Lupinus bicolor,0.16000000000000014,0.740000000000002,462.5000000000008,weed,seed
2020-04-20,1,2,Melica imperfecta,0.08099999999999952,0.18599999999999994,229.62962962963093,dozer,plant
2020-06-29,1,2,Melica imperfecta,0.16000000000000014,0.28999999999999915,181.24999999999932,dozer,plant
2021-01-21,1,2,Melica imperfecta,0.08000000000000185,0.2699999999999996,337.4999999999917,dozer,plant
2020-05-01,1,4,Melica imperfecta,0.030000000000001137,0.10000000000000142,333.33333333332547,dozer,plant
2020-06-29,1,4,Melica imperfecta,0.07000000000000028,0.10000000000000142,142.8571428571443,dozer,plant
2020-04-20,1,6,Melica imperfecta,0.0470000000000006,0.15900000000000247,338.2978723404265,weed,plant
2020-04-20,1,7,Melica imperfecta,0.01899999999999835,0.1509999999999998,794.736842105331,control,plant
2020-05-01,1,9,Melica imperfecta,0.019999999999999574,0.03999999999999915,200,dozer,plant
2020-05-01,1,11,Melica imperfecta,0.0799999999999983,0.19000000000000128,237.50000000000665,weed,plant
2020-06-29,1,11,Melica imperfecta,0.09999999999999787,0.17999999999999972,180.00000000000355,weed,plant
2021-01-21,1,11,Melica imperfecta,0.060000000000002274,0.25,416.6666666666509,weed,plant
2020-05-01,1,20,Melica imperfecta,0.060000000000002274,0.15000000000000213,249.9999999999941,weed,plant
2020-06-29,1,20,Melica imperfecta,0.060000000000002274,0.09000000000000341,150,weed,plant
2021-01-21,1,20,Melica imperfecta,0.11999999999999744,0.4499999999999993,375.0000000000074,weed,plant
2021-01-21,1,21,Melica imperfecta,0.19000000000000128,0.8200000000000003,431.5789473684183,control,plant
2021-01-21,1,29,Melica imperfecta,1.1600000000000001,1.620000000000001,139.65517241379317,weed,plant
2020-05-01,1,30,Melica imperfecta,0.08999999999999986,0.16999999999999815,188.88888888888712,control,plant
2020-06-29,1,30,Melica imperfecta,0.08999999999999986,0.14999999999999858,166.66666666666535,control,plant
2021-01-21,1,30,Melica imperfecta,0.08000000000000185,0.40000000000000213,499.99999999999113,control,plant
2020-05-01,1,36,Melica imperfecta,0.030000000000001137,0.10000000000000142,333.33333333332547,control,plant
2020-06-29,1,36,Melica imperfecta,0.129999999999999,0.21999999999999886,169.23076923076965,control,plant
2021-01-21,1,36,Melica imperfecta,0.4400000000000013,0.990000000000002,224.99999999999977,control,plant
2020-04-24,2,38,Melica imperfecta,0.029999999999997584,0.1039999999999992,346.6666666666919,dozer,plant
2021-02-10,2,38,Melica imperfecta,0.129999999999999,0.4400000000000013,338.46153846154203,dozer,plant
2020-05-29,2,40,Melica imperfecta,0.10000000000000142,0.21999999999999886,219.99999999999577,control,plant
2021-02-10,2,40,Melica imperfecta,0.07000000000000028,0.2700000000000031,385.7142857142886,control,plant
2020-05-29,2,44,Melica imperfecta,0.14000000000000057,0.33999999999999986,242.85714285714178,weed,plant
2020-08-13,2,44,Melica imperfecta,0.129999999999999,0.1418999999999997,109.15384615384676,weed,plant
2021-02-10,2,44,Melica imperfecta,0.120000000000001,0.4400000000000013,366.6666666666647,weed,plant
2020-08-13,2,47,Melica imperfecta,0.10999999999999943,0.11899999999999977,108.18181818181853,weed,plant
2021-02-10,2,47,Melica imperfecta,0.4399999999999977,1.1499999999999986,261.3636363636374,weed,plant
2021-02-10,2,47,Melica imperfecta,0.11000000000000298,0.40000000000000213,363.6363636363557,weed,plant
2020-04-24,2,49,Melica imperfecta,0.03999999999999915,0.12599999999999767,315.00000000000085,weed,plant
2021-02-10,2,49,Melica imperfecta,0.07000000000000028,0.259999999999998,371.42857142856707,weed,plant
2020-05-29,2,53,Melica imperfecta,0.120000000000001,0.21000000000000085,174.99999999999926,control,plant
2020-05-29,2,54,Melica imperfecta,0.10000000000000142,0.2699999999999996,269.99999999999574,weed,plant
2020-08-13,2,54,Melica imperfecta,0.11999999999999744,0.13659999999999783,113.83333333333397,weed,plant
2021-02-10,2,54,Melica imperfecta,0.10000000000000142,0.33999999999999986,339.999999999995,weed,plant
2021-02-10,2,56,Melica imperfecta,0.060000000000002274,0.240000000000002,399.9999999999881,dozer,plant
2020-05-29,2,61,Melica imperfecta,0.120000000000001,0.3200000000000003,266.6666666666647,dozer,plant
2020-04-24,2,63,Melica imperfecta,0.019999999999999574,0.0940000000000012,470.00000000001603,control,plant
2020-05-29,2,67,Melica imperfecta,0.07000000000000028,0.15000000000000213,214.28571428571647,dozer,plant
2020-05-22,3,73,Melica imperfecta,0.07000000000000028,0.15000000000000213,214.28571428571647,control,plant
2020-07-16,3,73,Melica imperfecta,0.2700000000000031,0.3000000000000007,111.11111111111009,control,plant
2020-05-22,3,77,Melica imperfecta,0.05000000000000071,0.14999999999999858,299.9999999999929,dozer,plant
2020-06-12,3,77,Melica imperfecta,0.03999999999999915,0.11999999999999744,300,dozer,plant
2020-07-16,3,77,Melica imperfecta,0.17999999999999972,0.23999999999999844,133.3333333333327,dozer,plant
2020-07-16,3,86,Melica imperfecta,0.3999999999999986,0.4800000000000004,120.00000000000053,dozer,plant
2020-04-24,3,87,Melica imperfecta,0.07000000000000028,0.23900000000000077,341.42857142857116,dozer,plant
2020-06-12,3,87,Melica imperfecta,0.07000000000000028,0.15999999999999837,228.57142857142532,dozer,plant
2020-06-12,3,91,Melica imperfecta,0.08999999999999986,0.1999999999999993,222.22222222222177,control,plant
2020-04-24,3,92,Melica imperfecta,0.05999999999999872,0.17499999999999716,291.66666666666816,control,plant
2020-06-12,3,92,Melica imperfecta,0.17999999999999972,0.33999999999999986,188.8888888888891,control,plant
2020-07-16,3,92,Melica imperfecta,0.5100000000000016,0.5400000000000027,105.88235294117668,control,plant
2020-05-22,3,93,Melica imperfecta,0.05000000000000071,0.10999999999999943,219.99999999999577,weed,plant
2020-06-12,3,93,Melica imperfecta,0.14000000000000057,0.3200000000000003,228.57142857142784,weed,plant
2020-07-16,3,93,Melica imperfecta,0.17999999999999972,0.18999999999999773,105.55555555555446,weed,plant
2020-04-24,3,96,Melica imperfecta,0.05999999999999872,0.26699999999999946,445.0000000000085,weed,plant
2020-06-12,3,96,Melica imperfecta,0.129999999999999,0.23999999999999844,184.6153846153848,weed,plant
2020-07-16,3,103,Melica imperfecta,0.2699999999999996,0.2699999999999996,100,weed,plant
2020-05-11,4,110,Melica imperfecta,0.019999999999999574,0.029999999999997584,149.99999999999113,weed,plant
2020-05-11,4,114,Melica imperfecta,0.10999999999999943,0.28999999999999915,263.6363636363642,control,plant
2020-05-11,4,126,Melica imperfecta,0.05000000000000071,0.1700000000000017,339.9999999999986,dozer,plant
2022-06-01,1,2,Melica imperfecta,1.4100000000000001,2.210000000000001,156.73758865248232,dozer,plant
2022-03-08,1,2,Melica imperfecta,0.3000000000000007,0.740000000000002,246.66666666666677,dozer,plant
2022-03-08,1,9,Melica imperfecta,0.2699999999999996,0.7199999999999989,266.66666666666663,dozer,plant
2022-06-01,1,9,Melica imperfecta,0.4299999999999997,0.7100000000000009,165.11627906976776,dozer,plant
2022-06-01,1,11,Melica imperfecta,1.0400000000000027,1.6900000000000013,162.49999999999972,weed,plant
2022-03-08,1,11,Melica imperfecta,0.16000000000000014,0.4200000000000017,262.50000000000085,weed,plant
2022-03-08,1,20,Melica imperfecta,0.35999999999999943,0.9899999999999984,275,weed,plant
2022-06-01,1,20,Melica imperfecta,2.0799999999999983,3.349999999999998,161.05769230769232,weed,plant
2022-06-01,1,27,Melica imperfecta,1.7899999999999991,2.8599999999999994,159.7765363128492,dozer,plant
2022-03-08,1,27,Melica imperfecta,0.6899999999999977,1.9899999999999984,288.40579710145,dozer,plant
2022-06-01,1,29,Melica imperfecta,1.8900000000000006,3.0500000000000007,161.37566137566137,weed,plant
2022-03-08,1,29,Melica imperfecta,0.3200000000000003,0.870000000000001,271.8750000000001,weed,plant
2022-03-08,1,30,Melica imperfecta,0.120000000000001,0.33999999999999986,283.33333333333087,control,plant
2021-11-16,2,44,Melica imperfecta,0.16000000000000014,0.5200000000000031,325.00000000000165,weed,plant
2021-06-25,2,44,Melica imperfecta,0.5400000000000027,0.5700000000000003,105.55555555555507,weed,plant
2021-05-07,2,44,Melica imperfecta,0.17999999999999972,0.41000000000000014,227.77777777777823,weed,plant
2022-06-23,2,44,Melica imperfecta,0.9600000000000009,1.25,130.2083333333332,weed,plant
2021-03-27,2,44,Melica imperfecta,0.2699999999999996,0.9000000000000021,333.3333333333346,weed,plant
2022-01-11,2,44,Melica imperfecta,0.4299999999999997,1.4000000000000021,325.58139534883793,weed,plant
2022-04-08,2,44,Melica imperfecta,0.3299999999999983,0.7799999999999976,236.36363636363686,weed,plant
2021-03-27,2,47,Melica imperfecta,0.10999999999999943,0.370000000000001,336.363636363639,weed,plant
2022-06-23,2,47,Melica imperfecta,0.9199999999999982,1.1699999999999982,127.17391304347831,weed,plant
2022-01-11,2,47,Melica imperfecta,0.23000000000000043,0.759999999999998,330.4347826086942,weed,plant
2021-11-16,2,47,Melica imperfecta,0.05000000000000071,0.35999999999999943,719.9999999999886,weed,plant
2022-04-08,2,47,Melica imperfecta,0.3099999999999987,0.7699999999999996,248.38709677419445,weed,plant
2021-06-25,2,49,Melica imperfecta,0.5700000000000003,0.6700000000000017,117.54385964912304,weed,plant
2021-05-07,2,49,Melica imperfecta,0.11999999999999744,0.23999999999999844,200.00000000000298,weed,plant
2022-06-23,2,49,Melica imperfecta,1.1099999999999994,1.5999999999999979,144.14414414414404,weed,plant
2021-11-16,2,49,Melica imperfecta,0.0799999999999983,0.3200000000000003,400.00000000000887,weed,plant
2021-03-27,2,49,Melica imperfecta,0.21999999999999886,0.6999999999999993,318.1818181818195,weed,plant
2022-01-12,2,49,Melica imperfecta,0.16999999999999815,0.46999999999999886,276.4705882352965,weed,plant
2022-04-08,2,49,Melica imperfecta,0.4800000000000004,1.1900000000000013,247.91666666666669,weed,plant
2022-01-12,2,53,Melica imperfecta,0.120000000000001,0.3999999999999986,333.3333333333294,control,plant
2021-06-25,2,54,Melica imperfecta,0.1999999999999993,0.1999999999999993,100,weed,plant
2022-01-12,2,54,Melica imperfecta,0.28000000000000114,1.0300000000000011,367.85714285714175,weed,plant
2021-03-27,2,54,Melica imperfecta,0.16000000000000014,0.4800000000000004,300,weed,plant
2022-01-12,2,61,Melica imperfecta,0.14000000000000057,0.41999999999999815,299.99999999999744,dozer,plant
2022-01-12,2,67,Melica imperfecta,0.17999999999999972,0.6999999999999993,388.8888888888891,dozer,plant
2021-03-01,3,77,Melica imperfecta,0.10000000000000142,0.3000000000000007,299.9999999999965,dozer,plant
2021-04-14,3,77,Melica imperfecta,0.23000000000000043,0.5899999999999999,256.52173913043424,dozer,plant
2021-04-14,3,86,Melica imperfecta,0.28000000000000114,0.75,267.85714285714175,dozer,plant
2022-05-04,3,86,Melica imperfecta,0.19000000000000128,0.33000000000000185,173.6842105263156,dozer,plant
2021-03-01,3,86,Melica imperfecta,0.1700000000000017,0.5100000000000016,299.9999999999979,dozer,plant
